target_cumulative_incidence	individuals_sampled	mu	prob_infected_donates	optimal_depth	achieved_prob	converged	relative_error	annual_reads
5e-4	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	0.2	999999992550	0	FALSE	1	51999999612600
1e-6	2000	1.2600000000000001e-5	0.2	999999992550	0.0035	FALSE	0.9963157894736843	51999999612600
1e-5	2000	1.2600000000000001e-5	0.2	999999992550	0.038	FALSE	0.96	51999999612600
5e-5	2000	1.2600000000000001e-5	0.2	999999992550	0.1995	FALSE	0.7899999999999999	51999999612600
1e-4	2000	1.2600000000000001e-5	0.2	999999992550	0.354	FALSE	0.6273684210526316	51999999612600
5e-4	2000	1.2600000000000001e-5	0.2	999999992550	0.9045	FALSE	0.04789473684210525	51999999612600
0.001	2000	1.2600000000000001e-5	0.2	27485149392	0.958	TRUE	0.008421052631578956	1429227768384
1e-6	10000	1.2600000000000001e-5	0.2	999999992550	0.0175	FALSE	0.9815789473684211	51999999612600
1e-5	10000	1.2600000000000001e-5	0.2	999999992550	0.194	FALSE	0.7957894736842106	51999999612600
5e-5	10000	1.2600000000000001e-5	0.2	999999992550	0.6625	FALSE	0.3026315789473684	51999999612600
1e-4	10000	1.2600000000000001e-5	0.2	999999992550	0.878	FALSE	0.07578947368421048	51999999612600
5e-4	10000	1.2600000000000001e-5	0.2	17701464284	0.954	TRUE	0.004210526315789478	920476142768
0.001	10000	1.2600000000000001e-5	0.2	6447600822	0.96	TRUE	0.010526315789473694	335275242744
1e-6	50000	1.2600000000000001e-5	0.2	999999992550	0.0755	FALSE	0.9205263157894736	51999999612600
1e-5	50000	1.2600000000000001e-5	0.2	999999992550	0.566	FALSE	0.4042105263157895	51999999612600
5e-5	50000	1.2600000000000001e-5	0.2	324243619342	0.962	TRUE	0.012631578947368433	16860668205784
1e-4	50000	1.2600000000000001e-5	0.2	85115389732	0.956	TRUE	0.0063157894736842165	4426000266064
5e-4	50000	1.2600000000000001e-5	0.2	10499017894	0.96	TRUE	0.010526315789473694	545948930488
0.001	50000	1.2600000000000001e-5	0.2	4882889506	0.952	TRUE	0.002105263157894739	253910254312
1e-6	100000	1.2600000000000001e-5	0.2	999999992550	0.1	FALSE	0.8947368421052632	51999999612600
1e-5	100000	1.2600000000000001e-5	0.2	999999992550	0.7265	FALSE	0.23526315789473676	51999999612600
5e-5	100000	1.2600000000000001e-5	0.2	175071091259	0.96	TRUE	0.010526315789473694	9103696745468
1e-4	100000	1.2600000000000001e-5	0.2	63152195942	0.936	TRUE	0.014736842105263055	3283914188984
5e-4	100000	1.2600000000000001e-5	0.2	9271549654	0.942	TRUE	0.008421052631578956	482120582008
0.001	100000	1.2600000000000001e-5	0.2	4486011984	0.964	TRUE	0.014736842105263171	233272623168
1e-6	2000	0.001	0.25	999999992550	0.006	FALSE	0.9936842105263158	51999999612600
1e-5	2000	0.001	0.25	999999992550	0.0575	FALSE	0.9394736842105263	51999999612600
5e-5	2000	0.001	0.25	999999992550	0.2335	FALSE	0.7542105263157894	51999999612600
1e-4	2000	0.001	0.25	999999992550	0.4375	FALSE	0.5394736842105263	51999999612600
5e-4	2000	0.001	0.25	968749992862	0.944	TRUE	0.0063157894736842165	50374999628824
0.001	2000	0.001	0.25	152575536	0.962	TRUE	0.012631578947368433	7933927872
1e-6	10000	0.001	0.25	999999992550	0.026	FALSE	0.9726315789473684	51999999612600
1e-5	10000	0.001	0.25	999999992550	0.254	FALSE	0.7326315789473684	51999999612600
5e-5	10000	0.001	0.25	999999992550	0.7475	FALSE	0.21315789473684202	51999999612600
1e-4	10000	0.001	0.25	945312493096	0.938	TRUE	0.012631578947368433	49156249640992
5e-4	10000	0.001	0.25	155525966	0.938	TRUE	0.012631578947368433	8087350232
0.001	10000	0.001	0.25	59130358	0.964	TRUE	0.014736842105263171	3074778616
1e-6	50000	0.001	0.25	999999992550	0.1145	FALSE	0.8794736842105263	51999999612600
1e-5	50000	0.001	0.25	999999992550	0.7435	FALSE	0.2173684210526315	51999999612600
5e-5	50000	0.001	0.25	2571928043	0.962	TRUE	0.012631578947368433	133740258236
1e-4	50000	0.001	0.25	785889784	0.956	TRUE	0.0063157894736842165	40866268768
5e-4	50000	0.001	0.25	100376770	0.97	TRUE	0.02105263157894739	5219592040
0.001	50000	0.001	0.25	47462748	0.968	TRUE	0.01894736842105265	2468062896
1e-6	100000	0.001	0.25	999999992550	0.2205	FALSE	0.7678947368421052	51999999612600
1e-5	100000	0.001	0.25	999935008586	0.94	TRUE	0.010526315789473694	51996620446472
5e-5	100000	0.001	0.25	1506465226	0.946	TRUE	0.004210526315789478	78336191752
1e-4	100000	0.001	0.25	599640170	0.934	TRUE	0.016842105263157794	31181288840
5e-4	100000	0.001	0.25	93954370	0.952	TRUE	0.002105263157894739	4885627240
0.001	100000	0.001	0.25	44825242	0.946	TRUE	0.004210526315789478	2330912584
1e-6	2000	1e-4	0.25	999999992550	0.005	FALSE	0.9947368421052631	51999999612600
1e-5	2000	1e-4	0.25	999999992550	0.0425	FALSE	0.9552631578947368	51999999612600
5e-5	2000	1e-4	0.25	999999992550	0.243	FALSE	0.7442105263157894	51999999612600
1e-4	2000	1e-4	0.25	999999992550	0.422	FALSE	0.5557894736842106	51999999612600
5e-4	2000	1e-4	0.25	999500207608	0.941	TRUE	0.009473684210526325	51974010795616
0.001	2000	1e-4	0.25	1759650856	0.934	TRUE	0.016842105263157794	91501844512
1e-6	10000	1e-4	0.25	999999992550	0.023	FALSE	0.9757894736842105	51999999612600
1e-5	10000	1e-4	0.25	999999992550	0.2635	FALSE	0.7226315789473683	51999999612600
5e-5	10000	1e-4	0.25	999999992550	0.7445	FALSE	0.21631578947368413	51999999612600
1e-4	10000	1e-4	0.25	874998786806	0.936	TRUE	0.014736842105263055	45499936913912
5e-4	10000	1e-4	0.25	1434269104	0.944	TRUE	0.0063157894736842165	74581993408
0.001	10000	1e-4	0.25	619190494	0.934	TRUE	0.016842105263157794	32197905688
1e-6	50000	1e-4	0.25	999999992550	0.1165	FALSE	0.8773684210526316	51999999612600
1e-5	50000	1e-4	0.25	999999992550	0.7435	FALSE	0.2173684210526315	51999999612600
5e-5	50000	1e-4	0.25	25171788845	0.943	TRUE	0.007368421052631586	1308933019940
1e-4	50000	1e-4	0.25	7632407040	0.954	TRUE	0.004210526315789478	396885166080
5e-4	50000	1e-4	0.25	995429910	0.952	TRUE	0.002105263157894739	51762355320
0.001	50000	1e-4	0.25	480669300	0.962	TRUE	0.012631578947368433	24994803600
1e-6	100000	1e-4	0.25	999999992550	0.2095	FALSE	0.7794736842105263	51999999612600
1e-5	100000	1e-4	0.25	999999992550	0.933	TRUE	0.017894736842105165	51999999612600
5e-5	100000	1e-4	0.25	15920715934	0.954	TRUE	0.004210526315789478	827877228568
1e-4	100000	1e-4	0.25	5857470144	0.934	TRUE	0.016842105263157794	304588447488
5e-4	100000	1e-4	0.25	922920860	0.94	TRUE	0.010526315789473694	47991884720
0.001	100000	1e-4	0.25	458287758	0.958	TRUE	0.008421052631578956	23830963416
1e-6	2000	1e-5	0.25	999999992550	0.0015	FALSE	0.998421052631579	51999999612600
1e-5	2000	1e-5	0.25	999999992550	0.0545	FALSE	0.9426315789473684	51999999612600
5e-5	2000	1e-5	0.25	999999992550	0.2405	FALSE	0.746842105263158	51999999612600
1e-4	2000	1e-5	0.25	999999992550	0.4105	FALSE	0.5678947368421052	51999999612600
5e-4	2000	1e-5	0.25	933593743214	0.942	TRUE	0.008421052631578956	48546874647128
0.001	2000	1e-5	0.25	14381411098	0.958	TRUE	0.008421052631578956	747833377096
1e-6	10000	1e-5	0.25	999999992550	0.019	FALSE	0.98	51999999612600
1e-5	10000	1e-5	0.25	999999992550	0.222	FALSE	0.7663157894736842	51999999612600
5e-5	10000	1e-5	0.25	999999992550	0.7275	FALSE	0.2342105263157894	51999999612600
1e-4	10000	1e-5	0.25	999996177852	0.934	TRUE	0.016842105263157794	51999801248304
5e-4	10000	1e-5	0.25	14828296917	0.934	TRUE	0.016842105263157794	771071439684
0.001	10000	1e-5	0.25	5859139074	0.942	TRUE	0.008421052631578956	304675231848
1e-6	50000	1e-5	0.25	999999992550	0.0725	FALSE	0.9236842105263158	51999999612600
1e-5	50000	1e-5	0.25	999999992550	0.628	FALSE	0.3389473684210526	51999999612600
5e-5	50000	1e-5	0.25	258181005684	0.962	TRUE	0.012631578947368433	13425412295568
1e-4	50000	1e-5	0.25	75774909858	0.942	TRUE	0.008421052631578956	3940295312616
5e-4	50000	1e-5	0.25	10027306740	0.956	TRUE	0.0063157894736842165	521419950480
0.001	50000	1e-5	0.25	4676463722	0.942	TRUE	0.008421052631578956	243176113544
1e-6	100000	1e-5	0.25	999999992550	0.101	FALSE	0.8936842105263159	51999999612600
1e-5	100000	1e-5	0.25	999999992550	0.7685	FALSE	0.19105263157894736	51999999612600
5e-5	100000	1e-5	0.25	170898632056	0.966	TRUE	0.01684210526315791	8886728866912
1e-4	100000	1e-5	0.25	60991795811	0.956	TRUE	0.0063157894736842165	3171573382172
5e-4	100000	1e-5	0.25	9345086884	0.95	TRUE	0	485944517968
0.001	100000	1e-5	0.25	4493596674	0.954	TRUE	0.004210526315789478	233667027048
1e-6	2000	1e-6	0.25	999999992550	0.0035	FALSE	0.9963157894736843	51999999612600
1e-5	2000	1e-6	0.25	999999992550	0.0485	FALSE	0.9489473684210527	51999999612600
5e-5	2000	1e-6	0.25	999999992550	0.212	FALSE	0.7768421052631579	51999999612600
1e-4	2000	1e-6	0.25	999999992550	0.3705	FALSE	0.6099999999999999	51999999612600
5e-4	2000	1e-6	0.25	999999992550	0.93	TRUE	0.02105263157894727	51999999612600
0.001	2000	1e-6	0.25	160433427444	0.956	TRUE	0.0063157894736842165	8342538227088
1e-6	10000	1e-6	0.25	999999992550	0.0135	FALSE	0.9857894736842105	51999999612600
1e-5	10000	1e-6	0.25	999999992550	0.107	FALSE	0.8873684210526316	51999999612600
5e-5	10000	1e-6	0.25	999999992550	0.478	FALSE	0.4968421052631579	51999999612600
1e-4	10000	1e-6	0.25	999999992550	0.776	FALSE	0.18315789473684205	51999999612600
5e-4	10000	1e-6	0.25	148981050716	0.946	TRUE	0.004210526315789478	7747014637232
0.001	10000	1e-6	0.25	59482695626	0.952	TRUE	0.002105263157894739	3093100172552
1e-6	50000	1e-6	0.25	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-5	50000	1e-6	0.25	999999992550	0.0325	FALSE	0.9657894736842105	51999999612600
5e-5	50000	1e-6	0.25	999999992550	0.6745	FALSE	0.29	51999999612600
1e-4	50000	1e-6	0.25	775238851471	0.956	TRUE	0.0063157894736842165	40312420276492
5e-4	50000	1e-6	0.25	101933272223	0.96	TRUE	0.010526315789473694	5300530155596
0.001	50000	1e-6	0.25	47379033854	0.968	TRUE	0.01894736842105265	2463709760408
1e-6	100000	1e-6	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-6	0.25	999999992550	0.007	FALSE	0.9926315789473684	51999999612600
5e-5	100000	1e-6	0.25	999999992550	0.7695	FALSE	0.19	51999999612600
1e-4	100000	1e-6	0.25	593636285852	0.934	TRUE	0.016842105263157794	30869086864304
5e-4	100000	1e-6	0.25	93787224712	0.95	TRUE	0	4876935685024
0.001	100000	1e-6	0.25	44667126852	0.946	TRUE	0.004210526315789478	2322690596304
1e-6	2000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-7	0.25	999999992550	0.005	FALSE	0.9947368421052631	51999999612600
5e-5	2000	1e-7	0.25	999999992550	0.034	FALSE	0.9642105263157894	51999999612600
1e-4	2000	1e-7	0.25	999999992550	0.0865	FALSE	0.9089473684210526	51999999612600
5e-4	2000	1e-7	0.25	999999992550	0.5765	FALSE	0.39315789473684204	51999999612600
0.001	2000	1e-7	0.25	999999992550	0.8925	FALSE	0.060526315789473685	51999999612600
1e-6	10000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-7	0.25	999999992550	0.0105	FALSE	0.9889473684210527	51999999612600
5e-4	10000	1e-7	0.25	999999992550	0.783	FALSE	0.17578947368421047	51999999612600
0.001	10000	1e-7	0.25	609814297584	0.934	TRUE	0.016842105263157794	31710343474368
1e-6	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-7	0.25	992029182694	0.954	TRUE	0.004210526315789478	51585517500088
0.001	50000	1e-7	0.25	466560361654	0.942	TRUE	0.008421052631578956	24261138806008
1e-6	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-7	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-7	0.25	914045088854	0.932	TRUE	0.018947368421052532	47530344620408
0.001	100000	1e-7	0.25	452831668662	0.946	TRUE	0.004210526315789478	23547246770424
1e-6	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	2000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-6	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	10000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-6	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	50000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-6	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-5	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-4	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
5e-4	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
0.001	100000	1e-8	0.25	999999992550	0	FALSE	1	51999999612600
1e-6	2000	1.2600000000000001e-5	0.25	999999992550	0.0055	FALSE	0.9942105263157895	51999999612600
1e-5	2000	1.2600000000000001e-5	0.25	999999992550	0.05	FALSE	0.9473684210526315	51999999612600
5e-5	2000	1.2600000000000001e-5	0.25	999999992550	0.2495	FALSE	0.7373684210526316	51999999612600
1e-4	2000	1.2600000000000001e-5	0.25	999999992550	0.4045	FALSE	0.5742105263157894	51999999612600
5e-4	2000	1.2600000000000001e-5	0.25	998015366516	0.952	TRUE	0.002105263157894739	51896799058832
0.001	2000	1.2600000000000001e-5	0.25	12369337124	0.958	TRUE	0.008421052631578956	643205530448
1e-6	10000	1.2600000000000001e-5	0.25	999999992550	0.0235	FALSE	0.9752631578947368	51999999612600
1e-5	10000	1.2600000000000001e-5	0.25	999999992550	0.2295	FALSE	0.7584210526315789	51999999612600
5e-5	10000	1.2600000000000001e-5	0.25	999999992550	0.7245	FALSE	0.2373684210526315	51999999612600
1e-4	10000	1.2600000000000001e-5	0.25	984359733916	0.938	TRUE	0.012631578947368433	51186706163632
5e-4	10000	1.2600000000000001e-5	0.25	12169721170	0.954	TRUE	0.004210526315789478	632825500840
0.001	10000	1.2600000000000001e-5	0.25	5065950270	0.96	TRUE	0.010526315789473694	263429414040
1e-6	50000	1.2600000000000001e-5	0.25	999999992550	0.0925	FALSE	0.9026315789473683	51999999612600
1e-5	50000	1.2600000000000001e-5	0.25	999999992550	0.6665	FALSE	0.2984210526315789	51999999612600
5e-5	50000	1.2600000000000001e-5	0.25	211770475342	0.956	TRUE	0.0063157894736842165	11012064717784
1e-4	50000	1.2600000000000001e-5	0.25	62142031332	0.956	TRUE	0.0063157894736842165	3231385629264
5e-4	50000	1.2600000000000001e-5	0.25	7938923922	0.956	TRUE	0.0063157894736842165	412824043944
0.001	50000	1.2600000000000001e-5	0.25	3823059328	0.954	TRUE	0.004210526315789478	198799085056
1e-6	100000	1.2600000000000001e-5	0.25	999999992550	0.119	FALSE	0.8747368421052631	51999999612600
1e-5	100000	1.2600000000000001e-5	0.25	999999992550	0.818	FALSE	0.13894736842105265	51999999612600
5e-5	100000	1.2600000000000001e-5	0.25	127167837108	0.966	TRUE	0.01684210526315791	6612727529616
1e-4	100000	1.2600000000000001e-5	0.25	46622934042	0.932	TRUE	0.018947368421052532	2424392570184
5e-4	100000	1.2600000000000001e-5	0.25	7382112236	0.952	TRUE	0.002105263157894739	383869836272
0.001	100000	1.2600000000000001e-5	0.25	3608840236	0.942	TRUE	0.008421052631578956	187659692272
1e-6	2000	0.001	0.3333333	999999992550	0.005	FALSE	0.9947368421052631	51999999612600
1e-5	2000	0.001	0.3333333	999999992550	0.066	FALSE	0.9305263157894736	51999999612600
5e-5	2000	0.001	0.3333333	999999992550	0.3245	FALSE	0.6584210526315789	51999999612600
1e-4	2000	0.001	0.3333333	999999992550	0.5045	FALSE	0.46894736842105267	51999999612600
5e-4	2000	0.001	0.3333333	656383792	0.947	TRUE	0.0031578947368421082	34131957184
0.001	2000	0.001	0.3333333	95384882	0.962	TRUE	0.012631578947368433	4960013864
1e-6	10000	0.001	0.3333333	999999992550	0.0385	FALSE	0.9594736842105264	51999999612600
1e-5	10000	0.001	0.3333333	999999992550	0.2995	FALSE	0.6847368421052632	51999999612600
5e-5	10000	0.001	0.3333333	999999992550	0.836	FALSE	0.12	51999999612600
1e-4	10000	0.001	0.3333333	2892660634	0.948	TRUE	0.002105263157894739	150418352968
5e-4	10000	0.001	0.3333333	105100438	0.948	TRUE	0.002105263157894739	5465222776
0.001	10000	0.001	0.3333333	42128132	0.942	TRUE	0.008421052631578956	2190662864
1e-6	50000	0.001	0.3333333	999999992550	0.142	FALSE	0.8505263157894737	51999999612600
1e-5	50000	0.001	0.3333333	999999992550	0.831	FALSE	0.12526315789473685	51999999612600
5e-5	50000	0.001	0.3333333	1385214480	0.948	TRUE	0.002105263157894739	72031152960
1e-4	50000	0.001	0.3333333	535088340	0.956	TRUE	0.0063157894736842165	27824593680
5e-4	50000	0.001	0.3333333	72228478	0.936	TRUE	0.014736842105263055	3755880856
0.001	50000	0.001	0.3333333	34826562	0.952	TRUE	0.002105263157894739	1810981224
1e-6	100000	0.001	0.3333333	999999992550	0.2905	FALSE	0.6942105263157895	51999999612600
1e-5	100000	0.001	0.3333333	30697795013	0.958	TRUE	0.008421052631578956	1596285340676
5e-5	100000	0.001	0.3333333	1098680054	0.97	TRUE	0.02105263157894739	57131362808
1e-4	100000	0.001	0.3333333	421824616	0.936	TRUE	0.014736842105263055	21934880032
5e-4	100000	0.001	0.3333333	68011448	0.942	TRUE	0.008421052631578956	3536595296
0.001	100000	0.001	0.3333333	33410952	0.942	TRUE	0.008421052631578956	1737369504
1e-6	2000	1e-4	0.3333333	999999992550	0.0075	FALSE	0.9921052631578948	51999999612600
1e-5	2000	1e-4	0.3333333	999999992550	0.0765	FALSE	0.9194736842105263	51999999612600
5e-5	2000	1e-4	0.3333333	999999992550	0.299	FALSE	0.6852631578947369	51999999612600
1e-4	2000	1e-4	0.3333333	999999992550	0.5055	FALSE	0.4678947368421053	51999999612600
5e-4	2000	1e-4	0.3333333	3662111888	0.928	TRUE	0.02315789473684201	190429818176
0.001	2000	1e-4	0.3333333	899838960	0.948	TRUE	0.002105263157894739	46791625920
1e-6	10000	1e-4	0.3333333	999999992550	0.034	FALSE	0.9642105263157894	51999999612600
1e-5	10000	1e-4	0.3333333	999999992550	0.3	FALSE	0.6842105263157894	51999999612600
5e-5	10000	1e-4	0.3333333	999999992550	0.833	FALSE	0.1231578947368421	51999999612600
1e-4	10000	1e-4	0.3333333	20507323107	0.944	TRUE	0.0063157894736842165	1066380801564
5e-4	10000	1e-4	0.3333333	1136797222	0.97	TRUE	0.02105263157894739	59113455544
0.001	10000	1e-4	0.3333333	435280364	0.948	TRUE	0.002105263157894739	22634578928
1e-6	50000	1e-4	0.3333333	999999992550	0.1445	FALSE	0.8478947368421053	51999999612600
1e-5	50000	1e-4	0.3333333	999999992550	0.8195	FALSE	0.13736842105263153	51999999612600
5e-5	50000	1e-4	0.3333333	15243547572	0.948	TRUE	0.002105263157894739	792664473744
1e-4	50000	1e-4	0.3333333	5108433480	0.944	TRUE	0.0063157894736842165	265638540960
5e-4	50000	1e-4	0.3333333	735777178	0.96	TRUE	0.010526315789473694	38260413256
0.001	50000	1e-4	0.3333333	343250794	0.944	TRUE	0.0063157894736842165	17849041288
1e-6	100000	1e-4	0.3333333	999999992550	0.2755	FALSE	0.7099999999999999	51999999612600
1e-5	100000	1e-4	0.3333333	515626681224	0.966	TRUE	0.01684210526315791	26812587423648
5e-5	100000	1e-4	0.3333333	10388987720	0.946	TRUE	0.004210526315789478	540227361440
1e-4	100000	1e-4	0.3333333	4261317376	0.948	TRUE	0.002105263157894739	221588503552
5e-4	100000	1e-4	0.3333333	674965540	0.942	TRUE	0.008421052631578956	35098208080
0.001	100000	1e-4	0.3333333	339525504	0.966	TRUE	0.01684210526315791	17655326208
1e-6	2000	1e-5	0.3333333	999999992550	0.005	FALSE	0.9947368421052631	51999999612600
1e-5	2000	1e-5	0.3333333	999999992550	0.0745	FALSE	0.921578947368421	51999999612600
5e-5	2000	1e-5	0.3333333	999999992550	0.298	FALSE	0.6863157894736841	51999999612600
1e-4	2000	1e-5	0.3333333	999999992550	0.501	FALSE	0.4726315789473684	51999999612600
5e-4	2000	1e-5	0.3333333	70374088344	0.968	TRUE	0.01894736842105265	3659452593888
0.001	2000	1e-5	0.3333333	10746019540	0.97	TRUE	0.02105263157894739	558793016080
1e-6	10000	1e-5	0.3333333	999999992550	0.0265	FALSE	0.9721052631578948	51999999612600
1e-5	10000	1e-5	0.3333333	999999992550	0.2895	FALSE	0.6952631578947368	51999999612600
5e-5	10000	1e-5	0.3333333	999999992550	0.831	FALSE	0.12526315789473685	51999999612600
1e-4	10000	1e-5	0.3333333	240104958563	0.956	TRUE	0.0063157894736842165	12485457845276
5e-4	10000	1e-5	0.3333333	10164009992	0.958	TRUE	0.008421052631578956	528528519584
0.001	10000	1e-5	0.3333333	4206734424	0.95	TRUE	0	218750190048
1e-6	50000	1e-5	0.3333333	999999992550	0.115	FALSE	0.8789473684210526	51999999612600
1e-5	50000	1e-5	0.3333333	999999992550	0.7355	FALSE	0.22578947368421046	51999999612600
5e-5	50000	1e-5	0.3333333	138420076346	0.938	TRUE	0.012631578947368433	7197843969992
1e-4	50000	1e-5	0.3333333	54817276214	0.967	TRUE	0.01789473684210528	2850498363128
5e-4	50000	1e-5	0.3333333	7247763370	0.944	TRUE	0.0063157894736842165	376883695240
0.001	50000	1e-5	0.3333333	3398882878	0.948	TRUE	0.002105263157894739	176741909656
1e-6	100000	1e-5	0.3333333	999999992550	0.1365	FALSE	0.8563157894736841	51999999612600
1e-5	100000	1e-5	0.3333333	999999992550	0.8585	FALSE	0.09631578947368412	51999999612600
5e-5	100000	1e-5	0.3333333	106951282908	0.956	TRUE	0.0063157894736842165	5561466711216
1e-4	100000	1e-5	0.3333333	42702811098	0.964	TRUE	0.014736842105263171	2220546177096
5e-4	100000	1e-5	0.3333333	6863238910	0.96	TRUE	0.010526315789473694	356888423320
0.001	100000	1e-5	0.3333333	3313931359	0.932	TRUE	0.018947368421052532	172324430668
1e-6	2000	1e-6	0.3333333	999999992550	0.007	FALSE	0.9926315789473684	51999999612600
1e-5	2000	1e-6	0.3333333	999999992550	0.055	FALSE	0.9421052631578947	51999999612600
5e-5	2000	1e-6	0.3333333	999999992550	0.2815	FALSE	0.7036842105263158	51999999612600
1e-4	2000	1e-6	0.3333333	999999992550	0.4765	FALSE	0.49842105263157893	51999999612600
5e-4	2000	1e-6	0.3333333	503842962280	0.956	TRUE	0.0063157894736842165	26199834038560
0.001	2000	1e-6	0.3333333	90752796980	0.936	TRUE	0.014736842105263055	4719145442960
1e-6	10000	1e-6	0.3333333	999999992550	0.013	FALSE	0.9863157894736841	51999999612600
1e-5	10000	1e-6	0.3333333	999999992550	0.14	FALSE	0.8526315789473684	51999999612600
5e-5	10000	1e-6	0.3333333	999999992550	0.5925	FALSE	0.37631578947368416	51999999612600
1e-4	10000	1e-6	0.3333333	999999992550	0.8675	FALSE	0.0868421052631578	51999999612600
5e-4	10000	1e-6	0.3333333	102145524360	0.952	TRUE	0.002105263157894739	5311567266720
0.001	10000	1e-6	0.3333333	43458031742	0.96	TRUE	0.010526315789473694	2259817650584
1e-6	50000	1e-6	0.3333333	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-5	50000	1e-6	0.3333333	999999992550	0.064	FALSE	0.9326315789473684	51999999612600
5e-5	50000	1e-6	0.3333333	999999992550	0.854	FALSE	0.10105263157894735	51999999612600
1e-4	50000	1e-6	0.3333333	514573824790	0.956	TRUE	0.0063157894736842165	26757838889080
5e-4	50000	1e-6	0.3333333	74219750184	0.962	TRUE	0.012631578947368433	3859427009568
0.001	50000	1e-6	0.3333333	34529866992	0.964	TRUE	0.014736842105263171	1795553083584
1e-6	100000	1e-6	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	100000	1e-6	0.3333333	999999992550	0.024	FALSE	0.9747368421052631	51999999612600
5e-5	100000	1e-6	0.3333333	994903020612	0.938	TRUE	0.012631578947368433	51734957071824
1e-4	100000	1e-6	0.3333333	418852715047	0.946	TRUE	0.004210526315789478	21780341182444
5e-4	100000	1e-6	0.3333333	68329321223	0.958	TRUE	0.008421052631578956	3553124703596
0.001	100000	1e-6	0.3333333	33449503013	0.946	TRUE	0.004210526315789478	1739374156676
1e-6	2000	1e-7	0.3333333	999999992550	5e-4	FALSE	0.9994736842105264	51999999612600
1e-5	2000	1e-7	0.3333333	999999992550	0.011	FALSE	0.988421052631579	51999999612600
5e-5	2000	1e-7	0.3333333	999999992550	0.061	FALSE	0.9357894736842106	51999999612600
1e-4	2000	1e-7	0.3333333	999999992550	0.1255	FALSE	0.8678947368421053	51999999612600
5e-4	2000	1e-7	0.3333333	999999992550	0.711	FALSE	0.25157894736842107	51999999612600
0.001	2000	1e-7	0.3333333	870049559878	0.964	TRUE	0.014736842105263171	45242577113656
1e-6	10000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
1e-5	10000	1e-7	0.3333333	999999992550	0	FALSE	1	51999999612600
5e-5	10000	1e-7	0.3333333	999999992550	0.0015	FALSE	0.998421052631579	51999999612600
1e-4	10000	1e-7	0.3333333	999999992550	0.0235	FALSE	0.9752631578947368	51999999612600
5e-4	10000	1e-7	0.3333333	989990227026	0.941	TRUE	0.009473684210526325	51479491805352
0.001	10000	1e-7	0.3333333	406249700464	0.952	TRUE	0.002105263157894739	21124984424128
